ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpcom_is_markdown,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: subtitle,Meta: _subtitle,Meta: informacao_nutricional,Meta: _informacao_nutricional,Meta: modo_de_preparacao,Meta: _modo_de_preparacao,Meta: conservacao,Meta: _conservacao,Meta: outros,Meta: _outros,Meta: icons_0_icon_image,Meta: _icons_0_icon_image,Meta: icons_1_icon_image,Meta: _icons_1_icon_image,Meta: icons_2_icon_image,Meta: _icons_2_icon_image,Meta: icons_3_icon_image,Meta: _icons_3_icon_image,Meta: icons_4_icon_image,Meta: _icons_4_icon_image,Meta: icons_5_icon_image,Meta: _icons_5_icon_image,Meta: icons_6_icon_image,Meta: _icons_6_icon_image,Meta: icons,Meta: _icons,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
,simple,310547,Hambúrgueres Novilho Cachaço&Acém,1,0,visible,"Em hamburguês, é receita para gourmês.
Escolhe os teus acompanhamentos peferidos e disfruta ao máximo dos nossos Hambúrgueres. Carne com 14 dias de maturação, de origem 100% Portuguesa, são do Cachaço e do Acém, sabor que não engana ninguém. Saborosos, tenros e suculentos, fazem as delícias até do mais exigente amante de Hambúrgueres.","Ingredientes: Carne de bovino (95%) (cachaço, acém e abas), farinha de milho, sal, antioxidantes (citratos de sódio e ascorbato de sódio), conservantes (METABISSULFITO de sódio) e corantes (ácido carmínico).",,,taxable,,1,,,0,0,,,,,1,,,  3.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310547.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Bovino,1,1,Tipo de Produto,Picados,1,1,2un 340g,,,,,,,,Para grelhar ou fritar (7 minutos de cada lado),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310548,Rolo de Carne Bovino Queijo e Fiambre,1,0,visible,"Sugestão testada e aprovada pelo nosso Chef.
A escolha perfeita para quem aprecia um bom Rolo de Carne e não quer passar horas na cozinha. Basta cobrir com um pouco de azeite, flor de sal e uma folha de louro, juntar umas batatinhas para assar e levar ao forno! Acompanha com uma salada verde et voilá - rápido, fácil, conveniente, saboroso. O que é que se pode pedir mais?","Ingredientes: Carne de bovino (71%), água, fiambre (6%) (carne de suíno, água, sal, proteína de soja, reguladores de acidez (E326), emulsionantes (E450iii e E451i), açúcar, gelificantes (E407 e E415), dextrose, aromas, intensificadores de sabor (E621, E627 e E631), antioxidantes (E301 e E300) e conservantes (E250)), queijo (6%)(queijo, gordura vegetal, leite magro, proteínas lácteas, sal, amido e conservantes (E202)), pão ralado (farinha de trigo, água e levedura), sal, especiarias, antioxidantes (E331iii e E301) e conservantes (metabissulfito de sódio) e corantes (E120). . Percentagem de matérias gordas <20%. Relação colagénio/proteína da carne <25%.",,,taxable,,1,,,0,0,,,,,1,,,  4.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310548.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Bovino,1,1,Tipo de Produto,Picados,1,1,700g,,,,,,,,Para preparar no forno (180º durante 30 minutos),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310549,Bifanas Suíno,1,0,visible,"Todo o cuidado na criação, nota-se logo na confeção.
Uma boa bifana não tem de ser comida no pão, também é uma excelente opção para uma refeição de prato rápida a acompanhar com os teus acompanhamentos de eleição. Se preferires no pão, não te esqueças de garantir que tens a bela carcaça fresca e os teus molhos preferidos para acompanhar e comer a Bifaninha à moda antiga!",Ingredientes: Carne de porco (bifanas) refrigerada.,,,taxable,,1,,,0,0,,,,,1,,,  3.49 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310549.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Fatiados Talho,1,1,400g,,,,,,,,Para grelhar ou fritar (5 minutos de cada lado),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310550,Bife da Vazia de Novilho,1,0,visible,"Depois de maturar sobre o assunto, fica tenra e suculenta.
Uma carne tenra, cheia de sucos e de sabor. Tempera a gosto e grelha ou frita durante 5 minutos de cada lado em lume médio para ficar no ponto.",Ingredientes: Carne de bovino (Vazia sem coberta) refrigerada. A carne é maturada em vácuo.,,,taxable,,1,,,0,0,,,,,1,,,  7.49 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310550.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Bovino,1,1,Tipo de Produto,Fatiados Talho,1,1,1un 200-300g,,,,,,,,14 dias de maturação; Para grelhar ou fritar; Dica: Abra a embalagem e deixe a carne descansar durante 30 minutos!,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310551,Bifinhos Picanha Suíno Finíssimos,1,0,visible,"Fina no corte, rápida na confeção.
És amante de carne mas detestas passar horas ao fogão? A nossa gama de Bifinhos Finíssimos foi é para ti. Frita ou grelha a Picanha durante 1 minuto de cada lado e já está. Só precisas de escolher o teu acompanhamento de eleição e tens uma refeição repleta de sabor, fácil e rápida!",Ingredientes: Carne de porco (picanha) refrigerada.,,,taxable,,1,,,0,0,,,,,1,,,  2.50 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310551.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Fatiados Talho,1,1,200g,,,,,,,,Para grelhar ou fritar (1 minuto de cada lado),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310552,Entremeada Suíno,1,0,visible,"Todo o cuidado na criação, nota-se logo na confeção.
Um ""no-brainer"" para a churrascada de Primavera/Verão, a Entremeada não pode faltar no menu para o convívio entre família e amigos. Um clássico de churrasco!",Ingredientes: Carne de porco (entremeada) refrigerada.,,,taxable,,1,,,0,0,,,,,1,,,  3.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310552.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Fatiados Talho,1,1,400g,,,,,,,,Para grelhar ou fritar (5 minutos de cada lado),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310553,Salsicha Brasileira,1,0,visible,"A frescura é da carne, o calor é do Brasil.
A Salsicha perfeita para acompanhar com feijão preto, couve mineira e farofa. E se não te apetecer ir até ao Brasil nesta viagem de sabores? Esta Salsicha fresca também é excelente para o típico prato tuga, acompanhada com arroz, legumes e salada, quem sabe enrolada numa couve lombarda?","Ingredientes: Carne de suíno (75%) (Origem Portugal), água, fécula de batata, regulador de acidez (lactato de sódio), sal, açúcar, dextrina, especiarias, emulsionantes (trifosfatos e polifosfatos), conservante (SULFITO de sódio), antioxidante (ascorbato de sódio) e corante (ácido carmínico). Tripa comestível.",,,taxable,,1,,,0,0,,,,,1,,,  3.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310553.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Salsichas,1,1,600g,,,,,,,,Para grelhar ou assar; Dica: pique as salsichas para evitar que a pele rebente. Coloque-as na grelha em lume médio e vá virando durante 12 minutos até estarem no ponto!,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310554,Salsicha Fresca Extra,1,0,visible,"Naturalmente sempre fresca.
Mais um ""no-brainer"" para a churrascada de Primavera/Verão. A Salsicha Fresca não pode faltar no menu para o convívio entre família e amigos. A par da amiga Entremeada, um clássico de churrasco!","Ingredientes: Carne de suíno (Origem: Portugal), água, sal, fécula de batata, reguladores de acidez (lactato de sódio), LACTOSE, especiarias, dextrose, fibras vegetais, proteína de ervilha, antioxidantes (citratos de sódio e ascorbato de sódio), conservantes (METABISSULFITO de sódio) e corantes (ácido carmínico). Tripa comestível.",,,taxable,,1,,,0,0,,,,,1,,,  3.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310554.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Salsichas,1,1,500g,,,,,,,,Para grelhar ou assar; Dica: pique as salsichas para evitar que a pele rebente. Coloque-as na grelha em lume médio e vá virando durante 12 minutos até estarem no ponto!,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310555,Costeleta de Lombo Suíno,1,0,visible,"Todo o cuidado na criação, nota-se logo na confeção.
Um clássico da gastronomia portuguesa, as nossas Costeletas do Lombo são fáceis de preparar e garantem nota máxima num jantar em família ou amigos. Simplesmente grelhadas e temperadas a gosto, ou acompanhadas na frigideira com os teus ingredientes favoritos - sejam cogumelos, bacon, alho-francês (é à escolha do freguês) - fazem as delícias de uma familia portuguesa de forma fácil e rápida.",Ingredientes: Carne de porco (costeleta lombo) refrigerada.,,,taxable,,1,,,0,0,,,,,1,,,  3.49 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310555.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Fatiados Talho,1,1,500g,,,,,,,,Para grelhar ou fritar (5 minutos de cada lado),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310556,Preparado Carne Bovino Light,1,0,visible,"Todo o sabor, sem peso na consciência.
Uma versão Light do nosso Preparado de Carne de Bovino original, com menos gordura, mais saudável, mas com todo o sabor e garantia de qualidade da carne 100% Portuguesa.","Ingredientes:Carne de bovino (81%), água, farinha de milho, sal, antioxidantes (citratos de sódio e ascorbato de sódio), conservantes (METABISSULFITO de sódio) e corante (ácido carmínico).",,,taxable,,1,,,0,0,,,,,1,,,  3.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310556.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Bovino,1,1,Tipo de Produto,Picados,1,1,500g,,,,,,,,Para estufar; Menos 30% de gordura,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310557,Almôndegas Bovino Light,1,0,visible,"Todo o sabor, sem peso na consciência.
Uma versão Light das nossas Almôndegas de Bovino originais, com menos gordura, mais saudável, mas com todo o sabor e garantia de qualidade da carne 100% Portuguesa.","Ingredientes: Carne de bovino (81%), água, farinha de milho, sal, antioxidantes (citratos de sódio e ascorbato de sódio), conservantes (METABISSULFITO de sódio) e corante (ácido carmínico).",,,taxable,,1,,,0,0,,,,,1,,,  3.49 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310557.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Bovino,1,1,Tipo de Produto,Picados,1,1,10un 350g,,,,,,,,Para estufar; Menos 30% de gordura,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310558,Hambúrguer Vegan,1,0,visible,"Os Hambúrgueres Vegan são a escolha perfeita para quem procura uma refeição carregada de sabor sem comprometer o equilíbrio. Frescos, com alto teor em proteína, ricos em fibra e com um baixo teor de gorduras saturadas, estes Hambúrgueres Vegan estão prontos em 5 minutos e vão convencer toda a família e amigos, até aqueles mais chatos que até agora não conseguriam aderir ao #meatlessmonday porque achavam que não havia uma solução um sabor tão familiar. Feitos à base de proteína de ervilha e soja (não geneticamente modificada!), são uma opção vegan, 100% origem vegetal, que podes confecionar à tua medida e acompanhar com os teus acompanhamentos preferidos, no prato ou no pão. Experimenta já os nossos Hambúrgueres Vegan Izidoro Veggie Lovers, uma explosão de sabor que vem numa embalagem mais responsável, 100% reciclável, com menos 70% de plástico!","Ingredientes: Água, proteína de *SOJA (10%), proteína de ervilha (7%), óleo de girassol, fibra de bambu (3%), cebola frita 3% [cebola, **óleo de palma, farinha de trigo (isenta de gluten) e sal], aromas naturais, emulsionante (metilcelulose), sal, fibra de trigo (isento de glúten), regulador de acidez (lactato de potássio), sumos de beterraba vermelha, rabanete e tomate, dextrose, conservante (acetato de sódio), aroma de fumo.",,,taxable,,1,,,0,0,,,,,1,,,  3.49 ,IZIDORO VEGGIE LOVERS,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310558.png,,,,,,,,,0,1,Gama,VEGGIE,1,1,Espécie,Vegan,1,1,Tipo de Produto,Picados,1,1,2un 220g,,Energia (100g) 713KJ/171KCAL\n Energia (por porção) 784KJ / 188KCAL\n Lípidos (100g) 8.2\n Lípidos (por porção) 9\n Dos quais saturados (100g) 1.8\n Dos quais saturados (por porção) 2\n Hidratos de Carbono (100g) 9.7\n Hidratos de Carbono (por porção) 11\n Dos quais açucares (100g) 0.8\n Dos quais açucares (por porção) 0.8\n \n \n Proteínas (100g) 12\n Proteínas (por porção) 13\n Sal (100g) 1.8\n Sal (por porção) 2,,,,,,Produto Fresco Vegan; Proteína de Ervilha e Soja; Pode ser congelado; Certificação V-Label,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310559,Bife Vegan,1,0,visible,"Quem disse que um Bife não podia ser Vegan? O Vegan Steak Izidoro Veggie Lovers veio provar que é possível! Com uma textura incrível, pronto em 5 minutos, este bife é saboroso, suculento, e uma opção rica e equilibrada para as refeições do teu dia-a-dia, com alto teor de proteína e fibra, mas baixo em gorduras saturadas. Feito à base de proteína de ervilha e soja (não geneticamente modificada!), o Bife Vegan Izidoro Veggie Lovers é o primeiro bife vegan com certificação V-Label desenvolvidos e produzids por uma marca 100% portuguesa. E como se isso não bastasse, é um produto fresco ainda mais amigo do ambiente pois vem numa embalagem 100% reciclável, com -70% de plástico!","Ingredientes: Água, proteína de SOJA (10%), proteína de ervilha (7%), óleo de girassol, GLÚTEN de trigo vital, emulsionantes (metilcelulose), fibra de bambu (3%), cebola frita (3%) [cebola, óleo de palma, farinha de trigo (isento glúten) e sal], aromas naturais, sal, fibra de trigo (isento de glúten), regulador de acidez (lactato de potássio), dextrose, sumos de beterraba vermelha, rabanete e tomate, cevada de malte (isento glúten), conservante (acetato de sódio), aroma de fumo.",,,taxable,,1,,,0,0,,,,,1,,,  2.99 ,IZIDORO VEGGIE LOVERS,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310559.png,,,,,,,,,0,1,Gama,VEGGIE,1,1,Espécie,Vegan,1,1,Tipo de Produto,Fatiados Talho,1,1,150g,,Energia (100g) 681KJ/163KCAL\n Energia (por porção) 1026KJ / 246KCAL\n Lípidos (100g) 7.6\n Lípidos (por porção) 11\n Dos quais saturados (100g) 1.6\n Dos quais saturados (por porção) 2.4\n Hidratos de Carbono (100g) 8.1\n Hidratos de Carbono (por porção) 12\n Dos quais açucares (100g) 1.3\n Dos quais açucares (por porção) 2\n \n \n Proteínas (100g) 13\n Proteínas (por porção) 19\n Sal (100g) 1.8\n Sal (por porção) 2.7,,,,,,Produto Fresco Vegan; Proteína de Ervilha e Soja; Pode ser congelado; Certificação V-Label,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310560,Almôndegas Vegan,1,0,visible,"As Almôndegas Vegan Izidoro Veggie Lovers são a opção perfeita para variar na rotina e cozinhar uma refeição calorosa e familiar bastante saudável e equilibrada. Prontas em 5 minutos, estas Almôndegas Vegan à base de proteína de ervilha e soja (não geneticamente modificada!), são ideais para acompanhar um prato de massa com o teu molho preferido, ou para confecionar um prato mais light mas mesmo assim delicioso e carregado de sabor. Com alto teor em proteína, fonte de fibra e sem glúten, são 100% origem vegetal e têm certificação V-Label. E como se isso não bastasse, é um produto fresco ainda mais amigo do ambiente pois vem numa embalagem 100% reciclável, com -70% de plástico! Experimenta já as Almôndegas Vegan Izidoro Veggie Lovers!","Ingredientes: Água, proteína de *SOJA (10%), proteína de ervilha (7%), óleo de girassol, fibra de bambu (3%), cebola frita 3% [cebola, **óleo de palma, farinha de trigo (isenta de gluten) e sal], aromas naturais, emulsionante (metilcelulose), sal, fibra de trigo (isento de glúten), regulador de acidez (lactato de potássio), sumos de beterraba vermelha, rabanete e tomate, dextrose, conservante (acetato de sódio), aroma de fumo.",,,taxable,,1,,,0,0,,,,,1,,,  3.49 ,IZIDORO VEGGIE LOVERS,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310560.png,,,,,,,,,0,1,Gama,VEGGIE,1,1,Espécie,Vegan,1,1,Tipo de Produto,Picados,1,1,10un 220g,,Energia (100g) 713KJ/171KCAL\n Energia (por porção) 784KJ / 188KCAL\n Lípidos (100g) 8.2\n Lípidos (por porção) 9\n Dos quais saturados (100g) 1.8\n Dos quais saturados (por porção) 2\n Hidratos de Carbono (100g) 9.7\n Hidratos de Carbono (por porção) 11\n Dos quais açucares (100g) 0.8\n Dos quais açucares (por porção) 0.8\n \n \n Proteínas (100g) 12\n Proteínas (por porção) 13\n Sal (100g) 1.8\n Sal (por porção) 2,,,,,,Produto Fresco Vegan; Proteína de Ervilha e Soja; Pode ser congelado; Certificação V-Label,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310565,Cabaz Menu da Semana Clássico,1,0,visible,"Com este cabaz levamos até ti toda a proteína que precisas para as refeições da semana, para ti e para a tua família! 6 refeições completas para 4 pessoas, para que não precises de pensar demasiado no menu da semana, nós ajudamos a simplificar. Com este menu da semana garantimos que há refeições fáceis, convenientes, cheias de sabor e muito versáteis para todos os gostos: as clássicas opções frescas num mix de preparados e cortes entre carne de vaca e porco, a opção veggie para que não falhes as #meatlessmondays (ou para o amigo vegan que convidas para um petisco), salsichas para uma refeição mais prática e leve sem grandes demoras e o fiambre mais fresco e saboroso para snacks e lanches! Nós garantimos todo o sabor e praticidade, só tens de encomendar. Vê abaixo a composição total deste cabaz!",,,,taxable,,1,,,0,0,,,,,1,,,  28.79 ,CABAZES,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310565.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Mix,1,1,Tipo de Produto,Cabaz,1,1,"11un 2,800Kg",,,,,,,,"- 6 refeições completas
- 4 pessoas
- Mix Carne Fresca, Salsichas e Fiambre
- Opção Veggie
- Refeições variadas e saborosas",field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310566,Cabaz Menu da Semana Health&Fitness,1,0,visible,"Estás numa onda mais saudável e gostas de garantir que promoves ao máximo o teu bem-estar através de uma alimentação cuidada e equilibrada? Este cabaz foi constituído a pensar em ti e na saúde de toda a família. Opções variadas em versão light, num mix entre carne de vaca com -30% de gordura e porco, hambúrgueres frescos 100% origem vegetal, salsichas com baixo teor de calorias (mas com toda a proteína que precisas) e fiambre fresco em fatias finas, de porco (carne 100% portuguesa!) e de peru, para lanches e snacks cheios de sabor mas com todo o equilíbrio que procuras. 5 refeições completas para 4 pessoas, fáceis de preparar, muito versáteis e com toda a conveniência que precisas para enfrentar a correria da semana sem teres de te procuprar em ir às compra. Nós garantimos todo o sabor, praticidade e equilíbrio que procuras, só tens de encomendar. Vê abaixo a composição total deste cabaz!",,,,taxable,,1,,,0,0,,,,,1,,,  25.39 ,CABAZES,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310566.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Mix,1,1,Tipo de Produto,Cabaz,1,1,"10un 2,230Kg",,,,,,,,"- 5 refeições completas
- 4 pessoas
- Mix Carne Fresca, Salsichas e Fiambre
- Opção Veggie
- Refeições variadas e saborosas",field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310567,Cabaz Menu da Semana Veggie,1,0,visible,"Com este pack Veggie levamos até ti toda a proteína 100% origem vegetal que precisas para as refeições da semana. Chega de desesperar durante a semana sem saber o que fazer para a próxima refeição ou idas de emergência ao supermercado! São 5 refeições completas para 2 pessoas num mix de produtos frescos e salsichas, com todo o sabor e conveniência que procuras, entregues diretamente em tua casa. Opções variadas, versáteis e saborosas, de confeção fácil e rápida, preparadas com muito amor por nós que, enquanto marca 100% portuguesa, desenvolvemos os melhores produtos a pensar em ti. Vê abaixo a composição total deste cabaz!",,,,taxable,,1,,,0,0,,,,,1,,,  27.99 ,CABAZES,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310567.png,,,,,,,,,0,1,Gama,VEGGIE,1,1,Espécie,Vegan,1,1,Tipo de Produto,Cabaz,1,1,"10un 1,965Kg",,,,,,,,"- 5 refeições completas
- 2 pessoas
- Mix Frescos e Salsichas
- Refeições variadas e saborosas
",field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310568,Cabaz Churrascada,1,0,visible,"Planos para um churrasco no fim-de-semana? Nós temos a solução! Com este cabaz especialmente desenvolvido para os mestres do BBQ tens tudo o que precisas para agradar a todos os gostos, até ao amigo vegetariano ou àquele amante de carne que mesmo assim aprecia variar de vez em quando. Um mix de carne fresca de porco com todos os cortes que não podem faltar na verdadeira churrascada e opções veganas, é à escolha do freguês. Aqui tens tudo o que precisas para um bom convívio entre amigos num dia de verão onde a estrela da companhia é o grelhador (e toda a garantira de qualidade da carne 100% portuguesa, claro). Vê abaixo a composição total deste cabaz!",,,,taxable,,1,,,0,0,,,,,1,,,  27.49 ,CABAZES,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310568.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Mix,1,1,Tipo de Produto,Cabaz,1,1,"9un 3,370Kg",,,,,,,,"- 8 pessoas
- BBQ
- Opção Veggie
- Refeições variadas e saborosas",field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
